sentence_id,token_id,sentence,token,spo_label
137,20,"You can still enjoy your traditional bread, but try to limit it to a small portion and balance it with lean proteins and vegetables.",it,Object
137,21,"You can still enjoy your traditional bread, but try to limit it to a small portion and balance it with lean proteins and vegetables.",with,Object
137,22,"You can still enjoy your traditional bread, but try to limit it to a small portion and balance it with lean proteins and vegetables.",lean,Object
137,23,"You can still enjoy your traditional bread, but try to limit it to a small portion and balance it with lean proteins and vegetables.",proteins,Object
137,24,"You can still enjoy your traditional bread, but try to limit it to a small portion and balance it with lean proteins and vegetables.",and,Object
137,25,"You can still enjoy your traditional bread, but try to limit it to a small portion and balance it with lean proteins and vegetables.",vegetables,Object
137,26,"You can still enjoy your traditional bread, but try to limit it to a small portion and balance it with lean proteins and vegetables.",.,other
138,1,P: I understand.,P,other
138,2,P: I understand.,:,other
138,3,P: I understand.,I,other
138,4,P: I understand.,understand,other
138,5,P: I understand.,.,other
139,1,Do I need to avoid sweets completely?,Do,Predicate
139,2,Do I need to avoid sweets completely?,I,Subject
139,3,Do I need to avoid sweets completely?,need,Predicate
139,4,Do I need to avoid sweets completely?,to,Predicate
139,5,Do I need to avoid sweets completely?,avoid,Predicate
139,6,Do I need to avoid sweets completely?,sweets,Object
139,7,Do I need to avoid sweets completely?,completely,Object
139,8,Do I need to avoid sweets completely?,?,other
140,1,"A: Moderation is key, Abdullah.",A,other
140,2,"A: Moderation is key, Abdullah.",:,other
140,3,"A: Moderation is key, Abdullah.",Moderation,Subject
140,4,"A: Moderation is key, Abdullah.",is,Predicate
140,5,"A: Moderation is key, Abdullah.",key,Object
140,6,"A: Moderation is key, Abdullah.",",",other
140,7,"A: Moderation is key, Abdullah.",Abdullah,other
140,8,"A: Moderation is key, Abdullah.",.,other
141,1,"While you should limit your intake, an occasional small sweet treat is acceptable.",While,other
141,2,"While you should limit your intake, an occasional small sweet treat is acceptable.",you,Subject
141,3,"While you should limit your intake, an occasional small sweet treat is acceptable.",should,Predicate
141,4,"While you should limit your intake, an occasional small sweet treat is acceptable.",limit,Predicate
141,5,"While you should limit your intake, an occasional small sweet treat is acceptable.",your,Object
141,6,"While you should limit your intake, an occasional small sweet treat is acceptable.",intake,Object
141,7,"While you should limit your intake, an occasional small sweet treat is acceptable.",",",other
141,8,"While you should limit your intake, an occasional small sweet treat is acceptable.",an,Subject
141,9,"While you should limit your intake, an occasional small sweet treat is acceptable.",occasional,Subject
141,10,"While you should limit your intake, an occasional small sweet treat is acceptable.",small,Subject
141,11,"While you should limit your intake, an occasional small sweet treat is acceptable.",sweet,Subject
141,12,"While you should limit your intake, an occasional small sweet treat is acceptable.",treat,Subject
141,13,"While you should limit your intake, an occasional small sweet treat is acceptable.",is,Predicate
141,14,"While you should limit your intake, an occasional small sweet treat is acceptable.",acceptable,Object
141,15,"While you should limit your intake, an occasional small sweet treat is acceptable.",.,other
142,1,"Also, consider replacing sugar-sweetened snacks and desserts with fruit where possible.",Also,other
142,2,"Also, consider replacing sugar-sweetened snacks and desserts with fruit where possible.",",",other
142,3,"Also, consider replacing sugar-sweetened snacks and desserts with fruit where possible.",consider,Predicate
142,4,"Also, consider replacing sugar-sweetened snacks and desserts with fruit where possible.",replacing,Predicate
142,5,"Also, consider replacing sugar-sweetened snacks and desserts with fruit where possible.",sugar-sweetened,Object
142,6,"Also, consider replacing sugar-sweetened snacks and desserts with fruit where possible.",snacks,Object
142,7,"Also, consider replacing sugar-sweetened snacks and desserts with fruit where possible.",and,other
142,8,"Also, consider replacing sugar-sweetened snacks and desserts with fruit where possible.",desserts,Object
142,9,"Also, consider replacing sugar-sweetened snacks and desserts with fruit where possible.",with,Predicate
142,10,"Also, consider replacing sugar-sweetened snacks and desserts with fruit where possible.",fruit,Object
142,11,"Also, consider replacing sugar-sweetened snacks and desserts with fruit where possible.",where,other
142,12,"Also, consider replacing sugar-sweetened snacks and desserts with fruit where possible.",possible,other
142,13,"Also, consider replacing sugar-sweetened snacks and desserts with fruit where possible.",.,other
143,1,"P: Alright, I will keep that in mind.",P,other
143,2,"P: Alright, I will keep that in mind.",:,other
143,3,"P: Alright, I will keep that in mind.",Alright,other
143,4,"P: Alright, I will keep that in mind.",",",other
143,5,"P: Alright, I will keep that in mind.",I,other
143,6,"P: Alright, I will keep that in mind.",will,other
143,7,"P: Alright, I will keep that in mind.",keep,other
143,8,"P: Alright, I will keep that in mind.",that,other
143,9,"P: Alright, I will keep that in mind.",in,other
143,10,"P: Alright, I will keep that in mind.",mind,other
143,11,"P: Alright, I will keep that in mind.",.,other
144,1,Thanks for the advice.,Thanks,other
144,2,Thanks for the advice.,for,other
144,3,Thanks for the advice.,the,other
144,4,Thanks for the advice.,advice,other
144,5,Thanks for the advice.,.,other
145,1,"A: No problem, Abdullah!",A,other
145,2,"A: No problem, Abdullah!",:,other
145,3,"A: No problem, Abdullah!",No,other
145,4,"A: No problem, Abdullah!",problem,other
145,5,"A: No problem, Abdullah!",",",other
145,6,"A: No problem, Abdullah!",Abdullah,other
145,7,"A: No problem, Abdullah!",!,other
146,1,It is all about balance and enjoying a variety of foods in the right portions.,It,other
146,2,It is all about balance and enjoying a variety of foods in the right portions.,is,Predicate
146,3,It is all about balance and enjoying a variety of foods in the right portions.,all,Object
146,4,It is all about balance and enjoying a variety of foods in the right portions.,about,Object
146,5,It is all about balance and enjoying a variety of foods in the right portions.,balance,Object
146,6,It is all about balance and enjoying a variety of foods in the right portions.,and,other
146,7,It is all about balance and enjoying a variety of foods in the right portions.,enjoying,Object
146,8,It is all about balance and enjoying a variety of foods in the right portions.,a,Object
146,9,It is all about balance and enjoying a variety of foods in the right portions.,variety,Object
146,10,It is all about balance and enjoying a variety of foods in the right portions.,of,Object
146,11,It is all about balance and enjoying a variety of foods in the right portions.,foods,Object
146,12,It is all about balance and enjoying a variety of foods in the right portions.,in,Object
146,13,It is all about balance and enjoying a variety of foods in the right portions.,the,Object
146,14,It is all about balance and enjoying a variety of foods in the right portions.,right,Object
146,15,It is all about balance and enjoying a variety of foods in the right portions.,portions,Object
146,16,It is all about balance and enjoying a variety of foods in the right portions.,.,other
147,1,"P: I have been feeling a little dizzy lately, especially after my morning walks.",P,other
147,2,"P: I have been feeling a little dizzy lately, especially after my morning walks.",:,other
147,3,"P: I have been feeling a little dizzy lately, especially after my morning walks.",I,Subject
147,4,"P: I have been feeling a little dizzy lately, especially after my morning walks.",have,Predicate
147,5,"P: I have been feeling a little dizzy lately, especially after my morning walks.",been,Predicate
147,6,"P: I have been feeling a little dizzy lately, especially after my morning walks.",feeling,Predicate
147,7,"P: I have been feeling a little dizzy lately, especially after my morning walks.",a,Object
147,8,"P: I have been feeling a little dizzy lately, especially after my morning walks.",little,Object
147,9,"P: I have been feeling a little dizzy lately, especially after my morning walks.",dizzy,Object
147,10,"P: I have been feeling a little dizzy lately, especially after my morning walks.",lately,Object
147,11,"P: I have been feeling a little dizzy lately, especially after my morning walks.",",",other
147,12,"P: I have been feeling a little dizzy lately, especially after my morning walks.",especially,Object
147,13,"P: I have been feeling a little dizzy lately, especially after my morning walks.",after,Object
147,14,"P: I have been feeling a little dizzy lately, especially after my morning walks.",my,Object
147,15,"P: I have been feeling a little dizzy lately, especially after my morning walks.",morning,Object
147,16,"P: I have been feeling a little dizzy lately, especially after my morning walks.",walks,Object
147,17,"P: I have been feeling a little dizzy lately, especially after my morning walks.",.,other
148,1,Could this be because of my diabetes?,Could,Predicate
148,2,Could this be because of my diabetes?,this,Subject
148,3,Could this be because of my diabetes?,be,Predicate
148,4,Could this be because of my diabetes?,because,Predicate
148,5,Could this be because of my diabetes?,of,Predicate
148,6,Could this be because of my diabetes?,my,Object
148,7,Could this be because of my diabetes?,diabetes,Object
148,8,Could this be because of my diabetes?,?,other
149,1,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",Yes,other
149,2,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",",",other
149,3,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",Abdullah,other
149,4,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",",",other
149,5,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",dizziness,Subject
149,6,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",can,Predicate
149,7,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",be,Predicate
149,8,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",a,Object
149,9,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",symptom,Object
149,10,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",of,Object
149,11,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",low,Object
149,12,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",blood,Object
149,13,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",sugar,Object
149,14,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",levels,Object
149,15,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",",",other
149,16,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",which,other
149,17,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",might,Predicate
149,18,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",occur,Predicate
149,19,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",if,Predicate
149,20,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",you,Subject
149,21,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",exert,Predicate
149,22,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",yourself,Object
149,23,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",without,Object
149,24,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",having,Object
149,25,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",enough,Object
149,26,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",to,Object
149,27,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",eat,Object
149,28,"Yes, Abdullah, dizziness can be a symptom of low blood sugar levels, which might occur if you exert yourself without having enough to eat.",.,other
150,1,"Try eating a small, balanced meal before your walk to see if the dizziness subsides.",Try,Predicate
150,2,"Try eating a small, balanced meal before your walk to see if the dizziness subsides.",eating,Predicate
150,3,"Try eating a small, balanced meal before your walk to see if the dizziness subsides.",a,Object
150,4,"Try eating a small, balanced meal before your walk to see if the dizziness subsides.",small,Object
150,5,"Try eating a small, balanced meal before your walk to see if the dizziness subsides.",balanced,Object
150,6,"Try eating a small, balanced meal before your walk to see if the dizziness subsides.",meal,Object
150,7,"Try eating a small, balanced meal before your walk to see if the dizziness subsides.",before,Predicate
150,8,"Try eating a small, balanced meal before your walk to see if the dizziness subsides.",your,Object
150,9,"Try eating a small, balanced meal before your walk to see if the dizziness subsides.",walk,Object
150,10,"Try eating a small, balanced meal before your walk to see if the dizziness subsides.",to,Predicate
150,11,"Try eating a small, balanced meal before your walk to see if the dizziness subsides.",see,Predicate
150,12,"Try eating a small, balanced meal before your walk to see if the dizziness subsides.",if,Predicate
150,13,"Try eating a small, balanced meal before your walk to see if the dizziness subsides.",the,Object
150,14,"Try eating a small, balanced meal before your walk to see if the dizziness subsides.",dizziness,Object
150,15,"Try eating a small, balanced meal before your walk to see if the dizziness subsides.",subsides,Predicate
150,16,"Try eating a small, balanced meal before your walk to see if the dizziness subsides.",.,other
151,1,P: I see.,P,other
151,2,P: I see.,:,other
151,3,P: I see.,I,other
151,4,P: I see.,see,other
151,5,P: I see.,.,other
152,1,Is there anything I should specifically include in this pre-walk meal?,Is,other
152,2,Is there anything I should specifically include in this pre-walk meal?,there,other
152,3,Is there anything I should specifically include in this pre-walk meal?,anything,other
152,4,Is there anything I should specifically include in this pre-walk meal?,I,other
152,5,Is there anything I should specifically include in this pre-walk meal?,should,other
152,6,Is there anything I should specifically include in this pre-walk meal?,specifically,other
152,7,Is there anything I should specifically include in this pre-walk meal?,include,other
152,8,Is there anything I should specifically include in this pre-walk meal?,in,other
152,9,Is there anything I should specifically include in this pre-walk meal?,this,other
152,10,Is there anything I should specifically include in this pre-walk meal?,pre-walk,other
152,11,Is there anything I should specifically include in this pre-walk meal?,meal,other
153,1,Is there anything I should specifically include in this pre-w-walk meal?,?,other
154,1,Consider eating something with a moderate amount of protein and complex carbohydrates.,Consider,Predicate
154,2,Consider eating something with a moderate amount of protein and complex carbohydrates.,eating,Predicate
154,3,Consider eating something with a moderate amount of protein and complex carbohydrates.,something,Object
154,4,Consider eating something with a moderate amount of protein and complex carbohydrates.,with,Object
154,5,Consider eating something with a moderate amount of protein and complex carbohydrates.,a,Object
154,6,Consider eating something with a moderate amount of protein and complex carbohydrates.,moderate,Object
154,7,Consider eating something with a moderate amount of protein and complex carbohydrates.,amount,Object
154,8,Consider eating something with a moderate amount of protein and complex carbohydrates.,of,Object
154,9,Consider eating something with a moderate amount of protein and complex carbohydrates.,protein,Object
154,10,Consider eating something with a moderate amount of protein and complex carbohydrates.,and,Object
154,11,Consider eating something with a moderate amount of protein and complex carbohydrates.,complex,Object
154,12,Consider eating something with a moderate amount of protein and complex carbohydrates.,carbohydrates,Object
154,13,Consider eating something with a moderate amount of protein and complex carbohydrates.,.,other
155,1,Something like a slice of whole grain bread with peanut butter or cheese could work well.,Something,Subject
155,2,Something like a slice of whole grain bread with peanut butter or cheese could work well.,like,other
155,3,Something like a slice of whole grain bread with peanut butter or cheese could work well.,a,Object
155,4,Something like a slice of whole grain bread with peanut butter or cheese could work well.,slice,Object
155,5,Something like a slice of whole grain bread with peanut butter or cheese could work well.,of,Object
155,6,Something like a slice of whole grain bread with peanut butter or cheese could work well.,whole,Object
155,7,Something like a slice of whole grain bread with peanut butter or cheese could work well.,grain,Object
155,8,Something like a slice of whole grain bread with peanut butter or cheese could work well.,bread,Object
155,9,Something like a slice of whole grain bread with peanut butter or cheese could work well.,with,Object
155,10,Something like a slice of whole grain bread with peanut butter or cheese could work well.,peanut,Object
155,11,Something like a slice of whole grain bread with peanut butter or cheese could work well.,butter,Object
155,12,Something like a slice of whole grain bread with peanut butter or cheese could work well.,or,other
155,13,Something like a slice of whole grain bread with peanut butter or cheese could work well.,cheese,Object
155,14,Something like a slice of whole grain bread with peanut butter or cheese could work well.,could,Predicate
155,15,Something like a slice of whole grain bread with peanut butter or cheese could work well.,work,Predicate
155,16,Something like a slice of whole grain bread with peanut butter or cheese could work well.,well,Object
155,17,Something like a slice of whole grain bread with peanut butter or cheese could work well.,.,other
156,1,P: I will try that.,P,other
156,2,P: I will try that.,:,other
156,3,P: I will try that.,I,other
156,4,P: I will try that.,will,other
156,5,P: I will try that.,try,other
156,6,P: I will try that.,that,other
156,7,P: I will try that.,.,other
157,1,What should I do if the dizziness continues?,What,other
157,2,What should I do if the dizziness continues?,should,Predicate
157,3,What should I do if the dizziness continues?,I,Subject
157,4,What should I do if the dizziness continues?,do,Predicate
157,5,What should I do if the dizziness continues?,if,other
157,6,What should I do if the dizziness continues?,the,Object
157,7,What should I do if the dizziness continues?,dizziness,Object
157,8,What should I do if the dizziness continues?,continues,Predicate
157,9,What should I do if the dizziness continues?,?,other
158,1,"A: If it continues, I would suggest conducting a blood sugar test when you feel dizzy.",A,other
158,2,"A: If it continues, I would suggest conducting a blood sugar test when you feel dizzy.",:,other
158,3,"A: If it continues, I would suggest conducting a blood sugar test when you feel dizzy.",If,other
158,4,"A: If it continues, I would suggest conducting a blood sugar test when you feel dizzy.",it,Subject
158,5,"A: If it continues, I would suggest conducting a blood sugar test when you feel dizzy.",continues,Predicate
158,6,"A: If it continues, I would suggest conducting a blood sugar test when you feel dizzy.",",",other
158,7,"A: If it continues, I would suggest conducting a blood sugar test when you feel dizzy.",I,Subject
158,8,"A: If it continues, I would suggest conducting a blood sugar test when you feel dizzy.",would,Predicate
158,9,"A: If it continues, I would suggest conducting a blood sugar test when you feel dizzy.",suggest,Predicate
158,10,"A: If it continues, I would suggest conducting a blood sugar test when you feel dizzy.",conducting,Predicate
158,11,"A: If it continues, I would suggest conducting a blood sugar test when you feel dizzy.",a,Object
158,12,"A: If it continues, I would suggest conducting a blood sugar test when you feel dizzy.",blood,Object
158,13,"A: If it continues, I would suggest conducting a blood sugar test when you feel dizzy.",sugar,Object
158,14,"A: If it continues, I would suggest conducting a blood sugar test when you feel dizzy.",test,Object
158,15,"A: If it continues, I would suggest conducting a blood sugar test when you feel dizzy.",when,Object
158,16,"A: If it continues, I would suggest conducting a blood sugar test when you feel dizzy.",you,Object
158,17,"A: If it continues, I would suggest conducting a blood sugar test when you feel dizzy.",feel,Object
158,18,"A: If it continues, I would suggest conducting a blood sugar test when you feel dizzy.",dizzy,Object
158,19,"A: If it continues, I would suggest conducting a blood sugar test when you feel dizzy.",.,other
159,1,"If your blood sugar is low, eat something sweet to raise it quickly.",If,other
159,2,"If your blood sugar is low, eat something sweet to raise it quickly.",your,Subject
159,3,"If your blood sugar is low, eat something sweet to raise it quickly.",blood,Subject
159,4,"If your blood sugar is low, eat something sweet to raise it quickly.",sugar,Subject
159,5,"If your blood sugar is low, eat something sweet to raise it quickly.",is,Predicate
159,6,"If your blood sugar is low, eat something sweet to raise it quickly.",low,Object
159,7,"If your blood sugar is low, eat something sweet to raise it quickly.",",",other
159,8,"If your blood sugar is low, eat something sweet to raise it quickly.",eat,Predicate
159,9,"If your blood sugar is low, eat something sweet to raise it quickly.",something,Object
159,10,"If your blood sugar is low, eat something sweet to raise it quickly.",sweet,Object
159,11,"If your blood sugar is low, eat something sweet to raise it quickly.",to,Predicate
159,12,"If your blood sugar is low, eat something sweet to raise it quickly.",raise,Predicate
159,13,"If your blood sugar is low, eat something sweet to raise it quickly.",it,Object
159,14,"If your blood sugar is low, eat something sweet to raise it quickly.",quickly,Object
159,15,"If your blood sugar is low, eat something sweet to raise it quickly.",.,other
160,1,"If it consistently remains low, consult your doctor about adjusting your medication.",If,other
160,2,"If it consistently remains low, consult your doctor about adjusting your medication.",it,Subject
160,3,"If it consistently remains low, consult your doctor about adjusting your medication.",consistently,Predicate
160,4,"If it consistently remains low, consult your doctor about adjusting your medication.",remains,Predicate
160,5,"If it consistently remains low, consult your doctor about adjusting your medication.",low,Object
160,6,"If it consistently remains low, consult your doctor about adjusting your medication.",",",other
160,7,"If it consistently remains low, consult your doctor about adjusting your medication.",consult,Predicate
160,8,"If it consistently remains low, consult your doctor about adjusting your medication.",your,Object
160,9,"If it consistently remains low, consult your doctor about adjusting your medication.",doctor,Object
160,10,"If it consistently remains low, consult your doctor about adjusting your medication.",about,Predicate
160,11,"If it consistently remains low, consult your doctor about adjusting your medication.",adjusting,Predicate
160,12,"If it consistently remains low, consult your doctor about adjusting your medication.",your,Object
160,13,"If it consistently remains low, consult your doctor about adjusting your medication.",medication,Object
160,14,"If it consistently remains low, consult your doctor about adjusting your medication.",.,other
161,1,P: I appreciate this advice.,P,other
161,2,P: I appreciate this advice.,:,other
161,3,P: I appreciate this advice.,I,other
161,4,P: I appreciate this advice.,appreciate,other
161,5,P: I appreciate this advice.,this,other
161,6,P: I appreciate this advice.,advice,other
161,7,P: I appreciate this advice.,.,other
162,1,It is crucial for me to stay active without these disruptions.,It,other
162,2,It is crucial for me to stay active without these disruptions.,is,Predicate
162,3,It is crucial for me to stay active without these disruptions.,crucial,Object
162,4,It is crucial for me to stay active without these disruptions.,for,Object
162,5,It is crucial for me to stay active without these disruptions.,me,Object
162,6,It is crucial for me to stay active without these disruptions.,to,Predicate
162,7,It is crucial for me to stay active without these disruptions.,stay,Predicate
162,8,It is crucial for me to stay active without these disruptions.,active,Object
162,9,It is crucial for me to stay active without these disruptions.,without,Object
162,10,It is crucial for me to stay active without these disruptions.,these,Object
162,11,It is crucial for me to stay active without these disruptions.,disruptions,Object
162,12,It is crucial for me to stay active without these disruptions.,.,other
163,1,"Absolutely, staying active is essential for managing your diabetes.",Absolutely,other
163,2,"Absolutely, staying active is essential for managing your diabetes.",",",other
163,3,"Absolutely, staying active is essential for managing your diabetes.",staying,Subject
163,4,"Absolutely, staying active is essential for managing your diabetes.",active,Subject
163,5,"Absolutely, staying active is essential for managing your diabetes.",is,Predicate
163,6,"Absolutely, staying active is essential for managing your diabetes.",essential,Object
163,7,"Absolutely, staying active is essential for managing your diabetes.",for,Object
163,8,"Absolutely, staying active is essential for managing your diabetes.",managing,Object
163,9,"Absolutely, staying active is essential for managing your diabetes.",your,Object
163,10,"Absolutely, staying active is essential for managing your diabetes.",diabetes,Object
163,11,"Absolutely, staying active is essential for managing your diabetes.",.,other
164,1,"But remember, it needs to be done in the safest way possible.",But,other
164,2,"But remember, it needs to be done in the safest way possible.",remember,other
164,3,"But remember, it needs to be done in the safest way possible.",",",other
164,4,"But remember, it needs to be done in the safest way possible.",it,Subject
164,5,"But remember, it needs to be done in the safest way possible.",needs,Predicate
164,6,"But remember, it needs to be done in the safest way possible.",to,Predicate
164,7,"But remember, it needs to be done in the safest way possible.",be,Predicate
164,8,"But remember, it needs to be done in the safest way possible.",done,Predicate
164,9,"But remember, it needs to be done in the safest way possible.",in,Predicate
164,10,"But remember, it needs to be done in the safest way possible.",the,Object
164,11,"But remember, it needs to be done in the safest way possible.",safest,Object
164,12,"But remember, it needs to be done in the safest way possible.",way,Object
164,13,"But remember, it needs to be done in the safest way possible.",possible,Object
164,14,"But remember, it needs to be done in the safest way possible.",.,other
165,1,"Please do not hesitate to reach out if this problem persists or you have any more concerns, Abdullah.",Please,other
165,2,"Please do not hesitate to reach out if this problem persists or you have any more concerns, Abdullah.",do,other
165,3,"Please do not hesitate to reach out if this problem persists or you have any more concerns, Abdullah.",not,other
165,4,"Please do not hesitate to reach out if this problem persists or you have any more concerns, Abdullah.",hesitate,other
165,5,"Please do not hesitate to reach out if this problem persists or you have any more concerns, Abdullah.",to,other
165,6,"Please do not hesitate to reach out if this problem persists or you have any more concerns, Abdullah.",reach,other
165,7,"Please do not hesitate to reach out if this problem persists or you have any more concerns, Abdullah.",out,other
165,8,"Please do not hesitate to reach out if this problem persists or you have any more concerns, Abdullah.",if,other
165,9,"Please do not hesitate to reach out if this problem persists or you have any more concerns, Abdullah.",this,other
165,10,"Please do not hesitate to reach out if this problem persists or you have any more concerns, Abdullah.",problem,other
165,11,"Please do not hesitate to reach out if this problem persists or you have any more concerns, Abdullah.",persists,other
165,12,"Please do not hesitate to reach out if this problem persists or you have any more concerns, Abdullah.",or,other
165,13,"Please do not hesitate to reach out if this problem persists or you have any more concerns, Abdullah.",you,other
165,14,"Please do not hesitate to reach out if this problem persists or you have any more concerns, Abdullah.",have,other
165,15,"Please do not hesitate to reach out if this problem persists or you have any more concerns, Abdullah.",any,other
165,16,"Please do not hesitate to reach out if this problem persists or you have any more concerns, Abdullah.",more,other
165,17,"Please do not hesitate to reach out if this problem persists or you have any more concerns, Abdullah.",concerns,other
165,18,"Please do not hesitate to reach out if this problem persists or you have any more concerns, Abdullah.",",",other
165,19,"Please do not hesitate to reach out if this problem persists or you have any more concerns, Abdullah.",Abdullah,other
165,20,"Please do not hesitate to reach out if this problem persists or you have any more concerns, Abdullah.",.,other
166,1,P: I am worried about fasting for Ramadan with my diabetes.,P,other
166,2,P: I am worried about fasting for Ramadan with my diabetes.,:,other
166,3,P: I am worried about fasting for Ramadan with my diabetes.,I,Subject
166,4,P: I am worried about fasting for Ramadan with my diabetes.,am,Predicate
166,5,P: I am worried about fasting for Ramadan with my diabetes.,worried,Predicate
166,6,P: I am worried about fasting for Ramadan with my diabetes.,about,Predicate
166,7,P: I am worried about fasting for Ramadan with my diabetes.,fasting,Object
166,8,P: I am worried about fasting for Ramadan with my diabetes.,for,Object
166,9,P: I am worried about fasting for Ramadan with my diabetes.,Ramadan,Object
166,10,P: I am worried about fasting for Ramadan with my diabetes.,with,Object
166,11,P: I am worried about fasting for Ramadan with my diabetes.,my,Object
166,12,P: I am worried about fasting for Ramadan with my diabetes.,diabetes,Object
166,13,P: I am worried about fasting for Ramadan with my diabetes.,.,other
167,1,Is it possible without harming my health?,Is,Predicate
167,2,Is it possible without harming my health?,it,Subject
167,3,Is it possible without harming my health?,possible,Object
167,4,Is it possible without harming my health?,without,Object
167,5,Is it possible without harming my health?,harming,Object
167,6,Is it possible without harming my health?,my,Object
167,7,Is it possible without harming my health?,health,Object
167,8,Is it possible without harming my health?,?,other
168,1,"A: Yes, Abdullah, fasting during Ramadan is possible with diabetes, but it requires careful planning.",A,other
168,2,"A: Yes, Abdullah, fasting during Ramadan is possible with diabetes, but it requires careful planning.",:,other
168,3,"A: Yes, Abdullah, fasting during Ramadan is possible with diabetes, but it requires careful planning.",Yes,other
168,4,"A: Yes, Abdullah, fasting during Ramadan is possible with diabetes, but it requires careful planning.",",",other
168,5,"A: Yes, Abdullah, fasting during Ramadan is possible with diabetes, but it requires careful planning.",Abdullah,other
168,6,"A: Yes, Abdullah, fasting during Ramadan is possible with diabetes, but it requires careful planning.",",",other
168,7,"A: Yes, Abdullah, fasting during Ramadan is possible with diabetes, but it requires careful planning.",fasting,Subject
168,8,"A: Yes, Abdullah, fasting during Ramadan is possible with diabetes, but it requires careful planning.",during,Subject
168,9,"A: Yes, Abdullah, fasting during Ramadan is possible with diabetes, but it requires careful planning.",Ramadan,Subject
168,10,"A: Yes, Abdullah, fasting during Ramadan is possible with diabetes, but it requires careful planning.",is,Predicate
168,11,"A: Yes, Abdullah, fasting during Ramadan is possible with diabetes, but it requires careful planning.",possible,Object
168,12,"A: Yes, Abdullah, fasting during Ramadan is possible with diabetes, but it requires careful planning.",with,Object
168,13,"A: Yes, Abdullah, fasting during Ramadan is possible with diabetes, but it requires careful planning.",diabetes,Object
168,14,"A: Yes, Abdullah, fasting during Ramadan is possible with diabetes, but it requires careful planning.",",",other
168,15,"A: Yes, Abdullah, fasting during Ramadan is possible with diabetes, but it requires careful planning.",but,other
168,16,"A: Yes, Abdullah, fasting during Ramadan is possible with diabetes, but it requires careful planning.",it,Subject
168,17,"A: Yes, Abdullah, fasting during Ramadan is possible with diabetes, but it requires careful planning.",requires,Predicate
168,18,"A: Yes, Abdullah, fasting during Ramadan is possible with diabetes, but it requires careful planning.",careful,Object
168,19,"A: Yes, Abdullah, fasting during Ramadan is possible with diabetes, but it requires careful planning.",planning,Object
168,20,"A: Yes, Abdullah, fasting during Ramadan is possible with diabetes, but it requires careful planning.",.,other
169,1,You should consult your healthcare provider to adjust your medication and meal times according to your fasting schedule.,You,Subject
169,2,You should consult your healthcare provider to adjust your medication and meal times according to your fasting schedule.,should,Predicate
169,3,You should consult your healthcare provider to adjust your medication and meal times according to your fasting schedule.,consult,Predicate
169,4,You should consult your healthcare provider to adjust your medication and meal times according to your fasting schedule.,your,Object
